eta,f,f_linha,f_duas_linhas
4.9880000000e+00,3.2713763234e+00,9.9134913038e-01,1.6222684682e-02
4.9890000000e+00,3.2723676806e+00,9.9136533980e-01,1.6196167105e-02
4.9900000000e+00,3.2733590540e+00,9.9138152272e-01,1.6169684858e-02
4.9910000000e+00,3.2743504436e+00,9.9139767918e-01,1.6143237910e-02
4.9920000000e+00,3.2753418494e+00,9.9141380921e-01,1.6116826229e-02
4.9930000000e+00,3.2763332712e+00,9.9142991285e-01,1.6090449784e-02
4.9940000000e+00,3.2773247092e+00,9.9144599012e-01,1.6064108543e-02
4.9950000000e+00,3.2783161632e+00,9.9146204107e-01,1.6037802473e-02
4.9960000000e+00,3.2793076333e+00,9.9147806574e-01,1.6011531545e-02
4.9970000000e+00,3.2802991193e+00,9.9149406415e-01,1.5985295725e-02
4.9980000000e+00,3.2812906214e+00,9.9151003634e-01,1.5959094983e-02
4.9990000000e+00,3.2822821394e+00,9.9152598235e-01,1.5932929286e-02
5.0000000000e+00,3.2832736733e+00,9.9154190221e-01,1.5906798603e-02
5.0010000000e+00,3.2842652232e+00,9.9155779596e-01,1.5880702902e-02
5.0020000000e+00,3.2852567889e+00,9.9157366363e-01,1.5854642152e-02
5.0030000000e+00,3.2862483705e+00,9.9158950526e-01,1.5828616321e-02
5.0040000000e+00,3.2872399679e+00,9.9160532087e-01,1.5802625377e-02
5.0050000000e+00,3.2882315811e+00,9.9162111052e-01,1.5776669289e-02
5.0060000000e+00,3.2892232101e+00,9.9163687422e-01,1.5750748024e-02
5.0070000000e+00,3.2902148549e+00,9.9165261203e-01,1.5724861552e-02
5.0080000000e+00,3.2912065153e+00,9.9166832396e-01,1.5699009841e-02
5.0090000000e+00,3.2921981915e+00,9.9168401006e-01,1.5673192858e-02
5.0100000000e+00,3.2931898834e+00,9.9169967036e-01,1.5647410573e-02
5.0110000000e+00,3.2941815909e+00,9.9171530489e-01,1.5621662953e-02
5.0120000000e+00,3.2951733140e+00,9.9173091369e-01,1.5595949968e-02
5.0130000000e+00,3.2961650527e+00,9.9174649680e-01,1.5570271585e-02
5.0140000000e+00,3.2971568069e+00,9.9176205425e-01,1.5544627772e-02
5.0150000000e+00,3.2981485768e+00,9.9177758607e-01,1.5519018499e-02
5.0160000000e+00,3.2991403621e+00,9.9179309230e-01,1.5493443733e-02
5.0170000000e+00,3.3001321629e+00,9.9180857297e-01,1.5467903443e-02
5.0180000000e+00,3.3011239792e+00,9.9182402811e-01,1.5442397597e-02
5.0190000000e+00,3.3021158110e+00,9.9183945777e-01,1.5416926163e-02
5.0200000000e+00,3.3031076582e+00,9.9185486198e-01,1.5391489111e-02
5.0210000000e+00,3.3040995207e+00,9.9187024076e-01,1.5366086407e-02
5.0220000000e+00,3.3050913986e+00,9.9188559416e-01,1.5340718021e-02
5.0230000000e+00,3.3060832919e+00,9.9190092221e-01,1.5315383921e-02
5.0240000000e+00,3.3070752005e+00,9.9191622494e-01,1.5290084076e-02
5.0250000000e+00,3.3080671243e+00,9.9193150239e-01,1.5264818453e-02
5.0260000000e+00,3.3090590635e+00,9.9194675459e-01,1.5239587021e-02
5.0270000000e+00,3.3100510178e+00,9.9196198158e-01,1.5214389749e-02
5.0280000000e+00,3.3110429874e+00,9.9197718338e-01,1.5189226604e-02
5.0290000000e+00,3.3120349722e+00,9.9199236004e-01,1.5164097556e-02
5.0300000000e+00,3.3130269721e+00,9.9200751159e-01,1.5139002573e-02
5.0310000000e+00,3.3140189872e+00,9.9202263806e-01,1.5113941622e-02
5.0320000000e+00,3.3150110174e+00,9.9203773948e-01,1.5088914672e-02
5.0330000000e+00,3.3160030627e+00,9.9205281590e-01,1.5063921693e-02
5.0340000000e+00,3.3169951230e+00,9.9206786734e-01,1.5038962651e-02
5.0350000000e+00,3.3179871984e+00,9.9208289383e-01,1.5014037517e-02
5.0360000000e+00,3.3189792888e+00,9.9209789542e-01,1.4989146257e-02
5.0370000000e+00,3.3199713942e+00,9.9211287214e-01,1.4964288840e-02
5.0380000000e+00,3.3209635145e+00,9.9212782401e-01,1.4939465235e-02
5.0390000000e+00,3.3219556498e+00,9.9214275108e-01,1.4914675411e-02
5.0400000000e+00,3.3229478000e+00,9.9215765337e-01,1.4889919334e-02
5.0410000000e+00,3.3239399651e+00,9.9217253093e-01,1.4865196975e-02
5.0420000000e+00,3.3249321451e+00,9.9218738378e-01,1.4840508302e-02
5.0430000000e+00,3.3259243399e+00,9.9220221196e-01,1.4815853282e-02
5.0440000000e+00,3.3269165495e+00,9.9221701550e-01,1.4791231884e-02
5.0450000000e+00,3.3279087739e+00,9.9223179443e-01,1.4766644077e-02
5.0460000000e+00,3.3289010131e+00,9.9224654880e-01,1.4742089829e-02
5.0470000000e+00,3.3298932670e+00,9.9226127862e-01,1.4717569109e-02
5.0480000000e+00,3.3308855356e+00,9.9227598395e-01,1.4693081884e-02
5.0490000000e+00,3.3318778190e+00,9.9229066480e-01,1.4668628124e-02
5.0500000000e+00,3.3328701169e+00,9.9230532121e-01,1.4644207797e-02
5.0510000000e+00,3.3338624296e+00,9.9231995322e-01,1.4619820871e-02
5.0520000000e+00,3.3348547568e+00,9.9233456087e-01,1.4595467315e-02
5.0530000000e+00,3.3358470987e+00,9.9234914417e-01,1.4571147097e-02
5.0540000000e+00,3.3368394551e+00,9.9236370317e-01,1.4546860186e-02
5.0550000000e+00,3.3378318261e+00,9.9237823790e-01,1.4522606550e-02
5.0560000000e+00,3.3388242116e+00,9.9239274840e-01,1.4498386157e-02
5.0570000000e+00,3.3398166116e+00,9.9240723469e-01,1.4474198976e-02
5.0580000000e+00,3.3408090261e+00,9.9242169680e-01,1.4450044976e-02
5.0590000000e+00,3.3418014550e+00,9.9243613479e-01,1.4425924125e-02
5.0600000000e+00,3.3427938983e+00,9.9245054866e-01,1.4401836392e-02
5.0610000000e+00,3.3437863561e+00,9.9246493847e-01,1.4377781744e-02
5.0620000000e+00,3.3447788282e+00,9.9247930424e-01,1.4353760151e-02
5.0630000000e+00,3.3457713147e+00,9.9249364600e-01,1.4329771580e-02
5.0640000000e+00,3.3467638155e+00,9.9250796379e-01,1.4305816001e-02
5.0650000000e+00,3.3477563306e+00,9.9252225764e-01,1.4281893382e-02
5.0660000000e+00,3.3487488600e+00,9.9253652759e-01,1.4258003692e-02
5.0670000000e+00,3.3497414036e+00,9.9255077366e-01,1.4234146898e-02
5.0680000000e+00,3.3507339615e+00,9.9256499590e-01,1.4210322970e-02
5.0690000000e+00,3.3517265336e+00,9.9257919432e-01,1.4186531876e-02
5.0700000000e+00,3.3527191199e+00,9.9259336897e-01,1.4162773584e-02
5.0710000000e+00,3.3537117203e+00,9.9260751988e-01,1.4139048064e-02
5.0720000000e+00,3.3547043349e+00,9.9262164708e-01,1.4115355283e-02
5.0730000000e+00,3.3556969636e+00,9.9263575060e-01,1.4091695210e-02
5.0740000000e+00,3.3566896064e+00,9.9264983048e-01,1.4068067813e-02
5.0750000000e+00,3.3576822633e+00,9.9266388675e-01,1.4044473062e-02
5.0760000000e+00,3.3586749342e+00,9.9267791944e-01,1.4020910925e-02
5.0770000000e+00,3.3596676191e+00,9.9269192858e-01,1.3997381370e-02
5.0780000000e+00,3.3606603180e+00,9.9270591421e-01,1.3973884365e-02
5.0790000000e+00,3.3616530309e+00,9.9271987636e-01,1.3950419881e-02
5.0800000000e+00,3.3626457578e+00,9.9273381506e-01,1.3926987884e-02
5.0810000000e+00,3.3636384986e+00,9.9274773034e-01,1.3903588343e-02
5.0820000000e+00,3.3646312532e+00,9.9276162225e-01,1.3880221228e-02
5.0830000000e+00,3.3656240218e+00,9.9277549080e-01,1.3856886507e-02
5.0840000000e+00,3.3666168042e+00,9.9278933603e-01,1.3833584148e-02
5.0850000000e+00,3.3676096005e+00,9.9280315798e-01,1.3810314119e-02
5.0860000000e+00,3.3686024105e+00,9.9281695667e-01,1.3787076391e-02
5.0870000000e+00,3.3695952344e+00,9.9283073214e-01,1.3763870930e-02
5.0880000000e+00,3.3705880720e+00,9.9284448442e-01,1.3740697706e-02
5.0890000000e+00,3.3715809233e+00,9.9285821355e-01,1.3717556688e-02
5.0900000000e+00,3.3725737884e+00,9.9287191955e-01,1.3694447843e-02
5.0910000000e+00,3.3735666672e+00,9.9288560245e-01,1.3671371142e-02
5.0920000000e+00,3.3745595596e+00,9.9289926230e-01,1.3648326551e-02
5.0930000000e+00,3.3755524657e+00,9.9291289912e-01,1.3625314040e-02
5.0940000000e+00,3.3765453854e+00,9.9292651294e-01,1.3602333578e-02
5.0950000000e+00,3.3775383187e+00,9.9294010379e-01,1.3579385133e-02
5.0960000000e+00,3.3785312656e+00,9.9295367172e-01,1.3556468674e-02
5.0970000000e+00,3.3795242260e+00,9.9296721674e-01,1.3533584170e-02
5.0980000000e+00,3.3805172000e+00,9.9298073890e-01,1.3510731588e-02
5.0990000000e+00,3.3815101875e+00,9.9299423822e-01,1.3487910899e-02
5.1000000000e+00,3.3825031885e+00,9.9300771473e-01,1.3465122070e-02
5.1010000000e+00,3.3834962029e+00,9.9302116847e-01,1.3442365070e-02
5.1020000000e+00,3.3844892308e+00,9.9303459947e-01,1.3419639868e-02
5.1030000000e+00,3.3854822721e+00,9.9304800776e-01,1.3396946433e-02
5.1040000000e+00,3.3864753268e+00,9.9306139337e-01,1.3374284733e-02
5.1050000000e+00,3.3874683949e+00,9.9307475634e-01,1.3351654737e-02
5.1060000000e+00,3.3884614763e+00,9.9308809669e-01,1.3329056414e-02
5.1070000000e+00,3.3894545711e+00,9.9310141447e-01,1.3306489732e-02
5.1080000000e+00,3.3904476791e+00,9.9311470968e-01,1.3283954661e-02
5.1090000000e+00,3.3914408005e+00,9.9312798238e-01,1.3261451169e-02
5.1100000000e+00,3.3924339351e+00,9.9314123260e-01,1.3238979224e-02
5.1110000000e+00,3.3934270829e+00,9.9315446035e-01,1.3216538796e-02
5.1120000000e+00,3.3944202440e+00,9.9316766569e-01,1.3194129853e-02
5.1130000000e+00,3.3954134183e+00,9.9318084862e-01,1.3171752364e-02
5.1140000000e+00,3.3964066057e+00,9.9319400920e-01,1.3149406298e-02
5.1150000000e+00,3.3973998063e+00,9.9320714745e-01,1.3127091623e-02
5.1160000000e+00,3.3983930200e+00,9.9322026339e-01,1.3104808309e-02
5.1170000000e+00,3.3993862468e+00,9.9323335707e-01,1.3082556324e-02
5.1180000000e+00,3.4003794867e+00,9.9324642852e-01,1.3060335637e-02
5.1190000000e+00,3.4013727396e+00,9.9325947776e-01,1.3038146216e-02
5.1200000000e+00,3.4023660056e+00,9.9327250482e-01,1.3015988031e-02
5.1210000000e+00,3.4033592847e+00,9.9328550974e-01,1.2993861050e-02
5.1220000000e+00,3.4043525767e+00,9.9329849255e-01,1.2971765243e-02
5.1230000000e+00,3.4053458816e+00,9.9331145328e-01,1.2949700578e-02
5.1240000000e+00,3.4063391996e+00,9.9332439196e-01,1.2927667023e-02
5.1250000000e+00,3.4073325304e+00,9.9333730863e-01,1.2905664548e-02
5.1260000000e+00,3.4083258742e+00,9.9335020330e-01,1.2883693122e-02
5.1270000000e+00,3.4093192308e+00,9.9336307602e-01,1.2861752713e-02
5.1280000000e+00,3.4103126003e+00,9.9337592682e-01,1.2839843291e-02
5.1290000000e+00,3.4113059827e+00,9.9338875572e-01,1.2817964824e-02
5.1300000000e+00,3.4122993778e+00,9.9340156276e-01,1.2796117280e-02
5.1310000000e+00,3.4132927858e+00,9.9341434797e-01,1.2774300630e-02
5.1320000000e+00,3.4142862065e+00,9.9342711137e-01,1.2752514842e-02
5.1330000000e+00,3.4152796400e+00,9.9343985301e-01,1.2730759884e-02
5.1340000000e+00,3.4162730862e+00,9.9345257290e-01,1.2709035726e-02
5.1350000000e+00,3.4172665451e+00,9.9346527109e-01,1.2687342337e-02
5.1360000000e+00,3.4182600167e+00,9.9347794760e-01,1.2665679686e-02
5.1370000000e+00,3.4192535010e+00,9.9349060246e-01,1.2644047740e-02
5.1380000000e+00,3.4202469979e+00,9.9350323570e-01,1.2622446471e-02
5.1390000000e+00,3.4212405075e+00,9.9351584736e-01,1.2600875845e-02
5.1400000000e+00,3.4222340296e+00,9.9352843746e-01,1.2579335833e-02
5.1410000000e+00,3.4232275643e+00,9.9354100604e-01,1.2557826404e-02
5.1420000000e+00,3.4242211116e+00,9.9355355313e-01,1.2536347526e-02
5.1430000000e+00,3.4252146714e+00,9.9356607875e-01,1.2514899168e-02
5.1440000000e+00,3.4262082438e+00,9.9357858294e-01,1.2493481299e-02
5.1450000000e+00,3.4272018286e+00,9.9359106572e-01,1.2472093889e-02
5.1460000000e+00,3.4281954259e+00,9.9360352713e-01,1.2450736906e-02
5.1470000000e+00,3.4291890356e+00,9.9361596720e-01,1.2429410319e-02
5.1480000000e+00,3.4301826578e+00,9.9362838596e-01,1.2408114098e-02
5.1490000000e+00,3.4311762924e+00,9.9364078344e-01,1.2386848211e-02
5.1500000000e+00,3.4321699394e+00,9.9365315967e-01,1.2365612628e-02
5.1510000000e+00,3.4331635987e+00,9.9366551468e-01,1.2344407317e-02
5.1520000000e+00,3.4341572704e+00,9.9367784850e-01,1.2323232247e-02
5.1530000000e+00,3.4351509544e+00,9.9369016115e-01,1.2302087389e-02
5.1540000000e+00,3.4361446507e+00,9.9370245268e-01,1.2280972710e-02
5.1550000000e+00,3.4371383593e+00,9.9371472311e-01,1.2259888180e-02
5.1560000000e+00,3.4381320802e+00,9.9372697247e-01,1.2238833768e-02
5.1570000000e+00,3.4391258133e+00,9.9373920079e-01,1.2217809443e-02
5.1580000000e+00,3.4401195586e+00,9.9375140810e-01,1.2196815174e-02
5.1590000000e+00,3.4411133161e+00,9.9376359443e-01,1.2175850930e-02
5.1600000000e+00,3.4421070857e+00,9.9377575981e-01,1.2154916680e-02
5.1610000000e+00,3.4431008676e+00,9.9378790427e-01,1.2134012395e-02
5.1620000000e+00,3.4440946615e+00,9.9380002784e-01,1.2113138042e-02
5.1630000000e+00,3.4450884676e+00,9.9381213056e-01,1.2092293590e-02
5.1640000000e+00,3.4460822858e+00,9.9382421244e-01,1.2071479010e-02
5.1650000000e+00,3.4470761160e+00,9.9383627352e-01,1.2050694270e-02
5.1660000000e+00,3.4480699583e+00,9.9384831384e-01,1.2029939339e-02
5.1670000000e+00,3.4490638127e+00,9.9386033341e-01,1.2009214187e-02
5.1680000000e+00,3.4500576790e+00,9.9387233228e-01,1.1988518783e-02
5.1690000000e+00,3.4510515573e+00,9.9388431046e-01,1.1967853096e-02
5.1700000000e+00,3.4520454476e+00,9.9389626799e-01,1.1947217095e-02
5.1710000000e+00,3.4530393498e+00,9.9390820490e-01,1.1926610749e-02
5.1720000000e+00,3.4540332640e+00,9.9392012122e-01,1.1906034028e-02
5.1730000000e+00,3.4550271901e+00,9.9393201698e-01,1.1885486901e-02
5.1740000000e+00,3.4560211280e+00,9.9394389221e-01,1.1864969338e-02
5.1750000000e+00,3.4570150779e+00,9.9395574693e-01,1.1844481306e-02
5.1760000000e+00,3.4580090395e+00,9.9396758118e-01,1.1824022777e-02
5.1770000000e+00,3.4590030130e+00,9.9397939499e-01,1.1803593719e-02
5.1780000000e+00,3.4599969983e+00,9.9399118838e-01,1.1783194100e-02
5.1790000000e+00,3.4609909954e+00,9.9400296138e-01,1.1762823892e-02
5.1800000000e+00,3.4619850042e+00,9.9401471403e-01,1.1742483063e-02
5.1810000000e+00,3.4629790248e+00,9.9402644636e-01,1.1722171582e-02
5.1820000000e+00,3.4639730571e+00,9.9403815839e-01,1.1701889418e-02
5.1830000000e+00,3.4649671011e+00,9.9404985015e-01,1.1681636542e-02
5.1840000000e+00,3.4659611568e+00,9.9406152167e-01,1.1661412922e-02
5.1850000000e+00,3.4669552242e+00,9.9407317298e-01,1.1641218527e-02
5.1860000000e+00,3.4679493031e+00,9.9408480412e-01,1.1621053328e-02
5.1870000000e+00,3.4689433938e+00,9.9409641510e-01,1.1600917293e-02
5.1880000000e+00,3.4699374960e+00,9.9410800596e-01,1.1580810392e-02
5.1890000000e+00,3.4709316098e+00,9.9411957673e-01,1.1560732595e-02
5.1900000000e+00,3.4719257351e+00,9.9413112744e-01,1.1540683870e-02
5.1910000000e+00,3.4729198720e+00,9.9414265811e-01,1.1520664187e-02
5.1920000000e+00,3.4739140204e+00,9.9415416877e-01,1.1500673516e-02
5.1930000000e+00,3.4749081803e+00,9.9416565946e-01,1.1480711826e-02
5.1940000000e+00,3.4759023517e+00,9.9417713021e-01,1.1460779087e-02
5.1950000000e+00,3.4768965346e+00,9.9418858103e-01,1.1440875267e-02
5.1960000000e+00,3.4778907289e+00,9.9420001197e-01,1.1421000337e-02
5.1970000000e+00,3.4788849346e+00,9.9421142304e-01,1.1401154266e-02
5.1980000000e+00,3.4798791517e+00,9.9422281429e-01,1.1381337023e-02
5.1990000000e+00,3.4808733802e+00,9.9423418573e-01,1.1361548578e-02
5.2000000000e+00,3.4818676201e+00,9.9424553739e-01,1.1341788901e-02
5.2010000000e+00,3.4828618713e+00,9.9425686931e-01,1.1322057960e-02
5.2020000000e+00,3.4838561338e+00,9.9426818152e-01,1.1302355727e-02
5.2030000000e+00,3.4848504077e+00,9.9427947403e-01,1.1282682169e-02
5.2040000000e+00,3.4858446928e+00,9.9429074689e-01,1.1263037257e-02
5.2050000000e+00,3.4868389891e+00,9.9430200012e-01,1.1243420960e-02
5.2060000000e+00,3.4878332968e+00,9.9431323374e-01,1.1223833248e-02
5.2070000000e+00,3.4888276156e+00,9.9432444779e-01,1.1204274091e-02
5.2080000000e+00,3.4898219457e+00,9.9433564230e-01,1.1184743457e-02
5.2090000000e+00,3.4908162869e+00,9.9434681729e-01,1.1165241317e-02
5.2100000000e+00,3.4918106393e+00,9.9435797279e-01,1.1145767641e-02
5.2110000000e+00,3.4928050028e+00,9.9436910884e-01,1.1126322397e-02
5.2120000000e+00,3.4937993775e+00,9.9438022545e-01,1.1106905556e-02
5.2130000000e+00,3.4947937633e+00,9.9439132266e-01,1.1087517087e-02
5.2140000000e+00,3.4957881601e+00,9.9440240049e-01,1.1068156961e-02
5.2150000000e+00,3.4967825681e+00,9.9441345898e-01,1.1048825145e-02
5.2160000000e+00,3.4977769870e+00,9.9442449815e-01,1.1029521611e-02
5.2170000000e+00,3.4987714171e+00,9.9443551803e-01,1.1010246328e-02
5.2180000000e+00,3.4997658581e+00,9.9444651865e-01,1.0990999266e-02
5.2190000000e+00,3.5007603101e+00,9.9445750004e-01,1.0971780394e-02
5.2200000000e+00,3.5017547731e+00,9.9446846222e-01,1.0952589683e-02
5.2210000000e+00,3.5027492470e+00,9.9447940523e-01,1.0933427101e-02
5.2220000000e+00,3.5037437319e+00,9.9449032909e-01,1.0914292619e-02
5.2230000000e+00,3.5047382277e+00,9.9450123382e-01,1.0895186207e-02
5.2240000000e+00,3.5057327343e+00,9.9451211947e-01,1.0876107833e-02
5.2250000000e+00,3.5067272519e+00,9.9452298605e-01,1.0857057469e-02
5.2260000000e+00,3.5077217803e+00,9.9453383359e-01,1.0838035084e-02
5.2270000000e+00,3.5087163195e+00,9.9454466213e-01,1.0819040647e-02
5.2280000000e+00,3.5097108696e+00,9.9455547168e-01,1.0800074129e-02
5.2290000000e+00,3.5107054305e+00,9.9456626229e-01,1.0781135500e-02
5.2300000000e+00,3.5117000021e+00,9.9457703396e-01,1.0762224728e-02
5.2310000000e+00,3.5126945845e+00,9.9458778674e-01,1.0743341785e-02
5.2320000000e+00,3.5136891777e+00,9.9459852066e-01,1.0724486640e-02
5.2330000000e+00,3.5146837816e+00,9.9460923573e-01,1.0705659263e-02
5.2340000000e+00,3.5156783962e+00,9.9461993198e-01,1.0686859623e-02
5.2350000000e+00,3.5166730214e+00,9.9463060946e-01,1.0668087691e-02
5.2360000000e+00,3.5176676574e+00,9.9464126817e-01,1.0649343437e-02
5.2370000000e+00,3.5186623040e+00,9.9465190815e-01,1.0630626830e-02
5.2380000000e+00,3.5196569612e+00,9.9466252943e-01,1.0611937841e-02
5.2390000000e+00,3.5206516290e+00,9.9467313204e-01,1.0593276439e-02
5.2400000000e+00,3.5216463074e+00,9.9468371599e-01,1.0574642595e-02
5.2410000000e+00,3.5226409964e+00,9.9469428133e-01,1.0556036278e-02
5.2420000000e+00,3.5236356960e+00,9.9470482808e-01,1.0537457459e-02
5.2430000000e+00,3.5246304061e+00,9.9471535625e-01,1.0518906107e-02
5.2440000000e+00,3.5256251267e+00,9.9472586590e-01,1.0500382192e-02
5.2450000000e+00,3.5266198578e+00,9.9473635703e-01,1.0481885686e-02
5.2460000000e+00,3.5276145994e+00,9.9474682968e-01,1.0463416556e-02
5.2470000000e+00,3.5286093515e+00,9.9475728387e-01,1.0444974775e-02
5.2480000000e+00,3.5296041140e+00,9.9476771964e-01,1.0426560311e-02
5.2490000000e+00,3.5305988869e+00,9.9477813700e-01,1.0408173134e-02
5.2500000000e+00,3.5315936702e+00,9.9478853599e-01,1.0389813216e-02
5.2510000000e+00,3.5325884640e+00,9.9479891664e-01,1.0371480526e-02
5.2520000000e+00,3.5335832681e+00,9.9480927896e-01,1.0353175034e-02
5.2530000000e+00,3.5345780825e+00,9.9481962299e-01,1.0334896710e-02
5.2540000000e+00,3.5355729073e+00,9.9482994876e-01,1.0316645524e-02
5.2550000000e+00,3.5365677424e+00,9.9484025629e-01,1.0298421447e-02
5.2560000000e+00,3.5375625878e+00,9.9485054562e-01,1.0280224449e-02
5.2570000000e+00,3.5385574435e+00,9.9486081675e-01,1.0262054500e-02
5.2580000000e+00,3.5395523094e+00,9.9487106973e-01,1.0243911570e-02
5.2590000000e+00,3.5405471856e+00,9.9488130458e-01,1.0225795629e-02
5.2600000000e+00,3.5415420721e+00,9.9489152133e-01,1.0207706648e-02
5.2610000000e+00,3.5425369687e+00,9.9490172001e-01,1.0189644597e-02
5.2620000000e+00,3.5435318755e+00,9.9491190063e-01,1.0171609446e-02
5.2630000000e+00,3.5445267925e+00,9.9492206323e-01,1.0153601165e-02
5.2640000000e+00,3.5455217196e+00,9.9493220784e-01,1.0135619724e-02
5.2650000000e+00,3.5465166569e+00,9.9494233448e-01,1.0117665095e-02
5.2660000000e+00,3.5475116043e+00,9.9495244318e-01,1.0099737247e-02
5.2670000000e+00,3.5485065618e+00,9.9496253397e-01,1.0081836150e-02
5.2680000000e+00,3.5495015293e+00,9.9497260686e-01,1.0063961775e-02
5.2690000000e+00,3.5504965070e+00,9.9498266190e-01,1.0046114092e-02
5.2700000000e+00,3.5514914946e+00,9.9499269910e-01,1.0028293072e-02
5.2710000000e+00,3.5524864924e+00,9.9500271849e-01,1.0010498685e-02
5.2720000000e+00,3.5534815001e+00,9.9501272011e-01,9.9927309009e-03
5.2730000000e+00,3.5544765178e+00,9.9502270396e-01,9.9749896907e-03
5.2740000000e+00,3.5554715455e+00,9.9503267010e-01,9.9572750245e-03
5.2750000000e+00,3.5564665831e+00,9.9504261852e-01,9.9395868728e-03
5.2760000000e+00,3.5574616307e+00,9.9505254928e-01,9.9219252060e-03
5.2770000000e+00,3.5584566882e+00,9.9506246238e-01,9.9042899947e-03
5.2780000000e+00,3.5594517556e+00,9.9507235787e-01,9.8866812092e-03
5.2790000000e+00,3.5604468329e+00,9.9508223575e-01,9.8690988201e-03
5.2800000000e+00,3.5614419201e+00,9.9509209607e-01,9.8515427978e-03
5.2810000000e+00,3.5624370171e+00,9.9510193885e-01,9.8340131128e-03
5.2820000000e+00,3.5634321240e+00,9.9511176411e-01,9.8165097356e-03
5.2830000000e+00,3.5644272406e+00,9.9512157188e-01,9.7990326368e-03
5.2840000000e+00,3.5654223671e+00,9.9513136218e-01,9.7815817869e-03
5.2850000000e+00,3.5664175034e+00,9.9514113505e-01,9.7641571565e-03
5.2860000000e+00,3.5674126494e+00,9.9515089050e-01,9.7467587161e-03
5.2870000000e+00,3.5684078051e+00,9.9516062858e-01,9.7293864364e-03
5.2880000000e+00,3.5694029706e+00,9.9517034929e-01,9.7120402878e-03
5.2890000000e+00,3.5703981458e+00,9.9518005266e-01,9.6947202411e-03
5.2900000000e+00,3.5713933307e+00,9.9518973874e-01,9.6774262669e-03
5.2910000000e+00,3.5723885253e+00,9.9519940753e-01,9.6601583357e-03
